시간(초),strain(%),Cycle,카운터(회),저항01(Ω),저항02(Ω),저항03(Ω),저항04(Ω),저항05(Ω),저항06(Ω),저항07(Ω),저항08(Ω)
292.2,28.17661585,6.420707992,6,24.6993,24.31273,29.50958,29.26838,24.92605,18.4945,25.56692,23.068
293.4,29.17829834,6.447076402,6,27.15966,25.47153,27.77239,29.26899,22.24012,18.69202,24.7803,20.91986
294.6,29.79168912,6.473444813,6,25.64665,22.92625,26.18171,29.77943,23.33636,18.80347,24.34633,20.35665
295.8,29.99998967,6.499813224,6,24.54067,22.63375,25.65492,30.13614,25.52327,18.33182,24.12952,20.38384
297,29.7974954,6.526181634,7,24.28143,23.48557,25.3664,29.19554,23.644,17.36269,23.30571,19.20266
298.2,29.18975188,6.552550045,7,23.98954,22.69422,23.91868,25.47247,23.2208,16.20971,22.63797,18.18588
299.4,28.19340299,6.578918456,7,22.03838,22.52812,22.77599,26.48585,23.88827,15.93069,22.15027,17.74845
300.6,26.83573507,6.605286866,7,21.54632,22.36033,21.88225,25.68703,24.15123,16.09292,22.1523,18.111
301.8,25.15392968,6.631655277,7,22.41239,20.92645,21.37497,25.45656,23.66273,16.39488,24.51169,18.89613
303,23.19404532,6.658023688,7,23.76615,23.52824,22.88675,27.27019,22.82298,16.58044,23.63476,20.35638
304.2,21.00975605,6.684392098,7,23.2179,23.95554,23.35666,27.26509,23.5712,16.71792,24.74412,20.12046
305.4,18.66088155,6.710760509,7,22.1797,23.27985,26.283,28.1871,24.9906,16.77945,25.51794,21.98204
306.6,16.2117489,6.73712892,7,22.42189,23.19624,26.93818,28.99077,23.30957,16.74063,25.0976,22.58582
307.8,13.72943089,6.76349733,7,22.73062,23.53931,26.5623,29.77539,25.99478,16.77733,24.6118,24.17467
309,11.28190911,6.789865741,7,22.314,23.19681,25.46179,32.97604,25.34309,16.51547,25.48444,21.13929
310.2,8.936212234,6.816234151,7,21.77528,23.28775,25.45047,30.05588,22.50249,16.11836,27.15441,21.14485
311.4,6.756580315,6.842602562,7,21.3887,23.40155,25.21926,27.8315,22.65531,15.12786,26.55997,21.90144
312.6,4.802705493,6.868970973,7,20.8873,21.72711,22.68859,28.44605,23.60888,13.9141,23.32603,20.62557
313.8,3.12809725,6.895339383,7,19.9703,20.52212,22.53181,24.61267,20.81688,12.38516,23.06585,23.64055
315,1.778616975,6.921707794,7,18.79448,20.07182,20.96648,24.69159,19.16117,11.09754,20.74198,20.20947
316.2,0.791221997,6.948076205,7,17.94933,18.03681,19.10171,21.57786,19.7586,10.54017,20.34456,20.50135
317.4,0.192953449,6.974444615,7,17.37369,18.23244,18.45286,20.86826,19.4015,10.19162,19.84794,21.11914
318.6,0.000195717,7.000813026,7,16.79756,18.22256,18.63523,20.15904,18.50306,9.955165,19.19671,22.3597
319.8,0.218227731,7.027181437,7,15.81273,18.85022,18.74987,20.64395,18.01223,9.822539,19.12991,22.81369
321,0.841078392,7.053549847,7,15.45998,16.79861,19.81913,23.21481,17.90089,9.690595,18.53524,18.49873
322.2,1.851690099,7.079918258,7,16.45046,16.91259,20.63834,22.22805,17.8426,9.572132,18.25397,17.90094
323.4,3.222385896,7.106286669,7,16.42392,17.78193,21.50821,22.47476,18.55361,9.535984,18.59565,17.29093
324.6,4.915627441,7.132655079,7,16.02801,19.40149,23.56552,24.99559,20.31128,11.79883,20.14905,19.45716
325.8,6.885043046,7.15902349,7,15.87642,21.68606,25.26592,26.18377,21.74499,14.01222,22.45777,22.90584
327,9.076697624,7.185391901,7,17.47895,22.34963,24.34179,27.71077,29.09006,15.51622,26.26557,24.55504
328.2,11.43056978,7.211760311,7,18.20291,22.75166,24.26075,26.45107,28.18178,16.24246,26.62027,23.3224
329.4,13.88219556,7.238128722,7,23.14741,24.04573,29.76632,27.94694,25.14818,16.71288,27.4775,25.98956
330.6,16.36443392,7.264497132,7,23.45365,24.71692,29.53817,26.69391,32.22691,16.90578,28.14181,25.20463
331.8,18.80930542,7.290865543,7,23.99696,24.31212,29.13788,26.48317,25.90008,17.19449,27.71297,25.31463
333,21.14985399,7.317233954,7,25.63414,24.40298,28.88956,26.65817,26.53361,17.44122,27.9748,22.33265
334.2,23.32198057,7.343602364,7,25.90919,24.27489,28.61044,26.05651,26.51468,17.7912,26.82868,22.45344
335.4,25.26619855,7.369970775,7,24.56672,25.13139,28.5516,27.22613,25.96556,18.01675,26.94364,21.20205
336.6,26.92926293,7.396339186,7,25.06856,24.95037,29.04805,30.60175,25.87953,18.29713,26.28614,22.12935
337.8,28.26562845,7.422707596,7,24.96103,25.49843,28.4267,30.49737,25.15806,18.39015,25.68451,20.73215
339,29.23869695,7.449076007,7,26.99713,24.68039,28.04697,30.52572,24.44283,18.62212,25.47498,19.07101
340.2,29.82181966,7.475444418,7,26.46871,23.63051,28.30826,28.65605,23.54449,18.74926,25.78976,19.39495
341.4,29.99902696,7.501812828,7,26.30982,23.62089,28.32072,27.75364,25.77474,18.36265,26.34767,18.6998
342.6,29.76546581,7.528181239,8,24.85966,23.89726,27.36353,27.28276,24.62232,17.37019,26.58099,19.54954
343.8,29.12753259,7.55454965,8,22.93598,22.53558,24.24074,25.38117,23.83848,16.22249,24.71696,19.09495
345,28.10269795,7.58091806,8,22.97791,21.69571,23.32543,24.52993,22.97837,15.95007,24.44973,19.04963
346.2,26.71902836,7.607286471,8,23.43858,21.30134,22.60521,24.25295,24.27762,16.07617,24.76566,18.55843
347.4,25.01441748,7.633654881,8,21.00496,21.23027,22.54576,24.3381,24.31491,16.33927,24.93037,19.59978
348.6,23.03554835,7.660023292,8,22.78294,21.8671,23.45085,24.24762,27.60826,16.53639,25.28442,21.23621
349.8,20.83661495,7.686391703,8,22.9123,23.15792,23.28276,24.63374,26.22191,16.61566,25.16127,21.27031
351,18.47783804,7.712760113,8,21.84813,22.4352,26.01952,24.17614,26.41247,16.76671,25.70921,22.31797
352.2,16.02381586,7.739128524,8,22.57597,22.09501,27.97153,24.55952,32.90049,16.80644,26.80896,22.47576
353.4,13.54175512,7.765496935,8,22.80701,22.28817,24.57762,26.17873,27.72204,16.91641,26.74822,25.07825
354.6,11.09963037,7.791865345,8,22.82621,21.83225,24.88505,27.38126,26.0102,16.61695,26.09024,23.37671
355.8,8.76432247,7.818233756,8,22.85354,23.39526,27.23313,28.99053,26.31312,16.16938,25.74171,21.01795
357,6.599786956,7.844602167,8,21.77132,23.10869,22.79482,26.18517,25.00832,15.37753,24.86819,19.58821
358.2,4.665302535,7.870970577,8,20.45832,22.32006,22.2339,25.89351,27.17372,14.02768,24.4137,19.80468
359.4,3.013847657,7.897338988,8,19.36622,21.61677,23.13195,29.78003,25.94409,12.48898,22.58593,16.83625
360.6,1.690649626,7.923707399,8,17.8162,20.53272,20.57803,27.75341,29.08646,11.17405,21.79817,17.23364
361.8,0.731945995,7.950075809,8,16.19583,19.27326,18.55792,25.04434,23.93935,10.63188,21.3067,16.98781
363,0.163992147,7.97644422,8,15.72513,19.62465,18.79212,22.43093,22.23456,10.36637,20.68594,16.84745
364.2,0.00234226,8.00281263,8,15.94472,19.69096,19.79534,22.28752,21.18334,10.19167,20.62771,17.52074
365.4,0.251423332,8.029181041,8,15.63404,19.50785,20.62676,21.70611,22.31486,10.04481,20.49195,18.11452
366.6,0.904413945,8.055549452,8,15.16269,19.30545,20.6279,20.89239,22.22954,9.948175,20.43064,18.01424
367.8,1.943431075,8.081917862,8,15.13738,19.0314,21.11789,21.15299,22.43446,9.822087,20.32686,17.19619
369,3.340019846,8.108286273,8,15.44766,19.2389,21.97679,21.61842,22.18762,9.778296,20.32024,16.87616
370.2,5.055932801,8.134654684,8,17.06032,21.03652,23.80974,23.58233,20.62405,12.03675,22.25492,19.96649
371.4,7.044177366,8.161023094,8,19.01392,22.43698,24.39515,25.31631,22.45283,14.2596,24.57324,22.00235
372.6,9.250302797,8.187391505,8,20.33882,23.43037,25.11815,26.68695,28.78073,15.71149,25.81725,22.47043
373.8,11.61389139,8.213759916,8,20.95904,23.86368,24.7848,28.01699,27.40443,16.52413,26.71508,24.02389
375,14.07021311,8.240128326,8,20.86548,24.69233,28.15668,27.13087,26.74643,16.967,26.75573,23.80415
376.2,16.55199829,8.266496737,8,21.59138,25.17374,27.03468,29.27438,24.86206,17.22597,26.50942,22.55302
377.4,18.99127992,8.292865148,8,22.51579,24.76142,29.07944,27.50931,23.49031,17.39297,26.16459,23.15872
378.6,21.32125499,8.319233558,8,23.93482,25.22598,29.2486,28.63687,27.75909,17.69273,27.29423,25.15713
379.8,23.47811403,8.345601969,8,23.43475,24.2457,29.24053,31.16307,31.80552,17.95988,26.54419,27.38222
381,25.40278854,8.371970379,8,24.13447,23.84614,30.66247,31.54051,25.67473,18.21742,26.22756,28.12639
382.2,27.04256875,8.39833879,8,24.28559,23.78498,28.67465,30.03547,24.23191,18.27113,25.56148,23.39675
383.4,28.35254708,8.424707201,8,23.7537,24.64062,29.333,28.95986,24.62954,18.49464,25.41364,22.33124
384.6,29.296848,8.451075611,8,24.87606,24.74088,30.19424,28.97131,23.3057,18.60916,25.35402,22.46545
385.8,29.84961058,8.477444022,8,24.85521,25.57858,29.84136,29.06374,25.08713,18.67305,25.10537,20.34209
387,29.99569667,8.503812433,8,22.02399,24.37274,28.70645,27.5387,25.10494,18.32602,26.1566,25.06786
388.2,29.73110551,8.530180843,9,23.03124,22.99218,25.87678,26.11523,24.57415,17.25857,25.17072,23.31118
389.4,29.06308327,8.556549254,9,21.7137,22.34987,24.3287,25.62552,23.99822,16.14242,24.73055,22.34105
390.6,28.00992466,8.582917665,9,21.79314,21.81257,23.10876,26.43961,22.76405,15.86281,24.89807,21.54363
391.8,26.60047181,8.609286075,9,21.36465,21.59918,23.1886,26.27435,22.69788,16.07235,26.04203,22.82771
393,24.8733245,8.635654486,9,21.17231,21.49872,23.3987,25.79755,22.94514,16.29798,25.6844,22.96796
394.2,22.87578296,8.662022897,9,21.41937,22.4237,24.55721,25.53987,23.79103,16.57645,27.31954,21.24453
395.4,20.66255255,8.688391307,9,21.70362,23.86008,26.76474,26.77405,24.29872,16.81352,27.17759,22.10928
396.6,18.29424555,8.714759718,9,21.88531,23.83983,27.37634,26.35105,26.15389,17.06881,26.85994,21.14894
397.8,15.83572122,8.741128129,9,21.87588,23.54775,27.7987,25.92481,26.01332,17.0872,25.98382,23.85413
399,13.35430954,8.767496539,9,21.50286,23.30866,27.41785,28.38042,25.55346,16.96028,28.12346,22.46507
400.2,10.9179673,8.79386495,9,20.92649,23.5902,26.96152,26.92605,27.4401,16.73735,27.97146,23.91107
401.4,8.593417002,8.82023336,9,20.70845,23.9551,26.45112,28.56104,26.38177,16.22707,27.21959,22.95253
402.6,6.444319563,8.846601771,9,19.68281,21.36878,25.42093,28.77124,27.97251,15.29856,24.62373,21.84018
403.8,4.5295309,8.872970182,9,19.43923,20.355,24.88003,30.22661,27.17416,13.99568,24.34637,19.45495
405,2.901490068,8.899338592,9,18.5432,19.18812,22.66342,25.46158,26.28641,12.28435,22.46126,16.13279
406.2,1.604783146,8.925707003,9,16.84781,16.87682,20.48995,23.93998,27.69604,11.16235,21.1562,14.49757
407.4,0.674922193,8.952075414,9,16.63374,16.42293,20.32269,21.85806,23.61146,10.73252,20.76443,16.56568
408.6,0.137372696,8.978443824,9,16.98738,16.77535,22.55842,22.62074,25.17173,10.39505,20.61713,17.25896
409.8,0.00685617,9.004812235,9,17.15356,16.2126,21.81868,21.7809,23.73551,10.14208,20.44657,16.08418
411,0.286946983,9.031180646,9,16.22136,16.29535,20.28923,23.05026,22.76653,10.02343,20.15398,17.18248
412.2,0.969974474,9.057549056,9,16.06392,16.50573,22.3181,23.34216,21.52939,9.873809,20.03559,17.22397
413.4,2.037233019,9.083917467,9,15.71656,17.50689,21.23524,24.4815,20.72564,9.746296,18.74619,16.74279
414.6,3.459494313,9.110285878,9,15.58219,17.6932,21.26596,25.9362,20.63454,9.700543,18.50504,16.54868
415.8,5.197807824,9.136654288,9,17.7416,18.8627,22.99891,27.49228,21.50502,12.08443,21.3238,19.10447
417,7.204567506,9.163022699,9,20.41009,20.66471,24.35213,29.31511,24.63289,14.55491,23.05157,18.87852
418.2,9.424815556,9.189391109,9,22.20207,21.62158,25.60502,29.625,24.45485,15.96798,25.82178,20.23185
419.4,11.7977475,9.21575952,9,23.26151,22.97304,25.29245,30.49786,26.93913,16.84686,25.68987,20.19361
420.6,14.25837743,9.242127931,9,23.49229,22.8375,25.35104,30.50614,24.15567,17.13069,26.42511,19.5301
421.8,16.73931768,9.268496341,9,23.63106,24.12913,28.48616,30.65933,25.19592,17.44955,26.42997,22.1931
423,19.17262439,9.294864752,9,24.55822,24.48559,28.39699,29.03972,24.9666,17.55692,25.89583,22.5077
424.2,21.49165818,9.321233163,9,24.05548,23.70585,31.28664,28.4999,29.51356,17.8934,26.38945,22.76306
425.4,23.63290922,9.347601573,9,24.62775,22.68694,27.25811,28.90427,25.70267,18.0809,27.76734,23.66347
426.6,25.53773646,9.373969984,9,25.94098,23.66833,28.74398,28.59201,26.43858,18.26417,25.12792,21.90413
427.8,27.15397367,9.400338395,9,26.26102,24.6033,28.22252,31.07878,23.97488,18.44123,25.00887,24.25782
429,28.43735802,9.426706805,9,25.17622,24.24088,27.54492,31.73245,26.15353,18.47913,26.99501,21.76887
430.2,29.35274231,9.453075216,9,23.65824,25.74953,28.40348,27.88572,25.96905,18.60152,26.17487,22.81018
431.4,29.87505751,9.479443627,9,24.50252,24.64068,29.48322,31.05373,26.60826,18.76517,28.3047,21.65676
432.6,29.98999932,9.505812037,9,24.58689,25.63499,32.09005,30.61923,29.84948,18.33892,26.33584,21.19885
433.8,29.69441991,9.532180448,10,26.76285,25.10558,29.74813,27.61659,25.11287,17.17352,25.53496,20.57858
435,28.99641412,9.558548858,10,25.59361,23.78372,26.03789,25.5526,23.56395,16.06283,26.73191,18.24893
436.2,27.91509776,9.584917269,10,23.85386,22.59716,25.64981,24.31279,24.61775,15.80936,26.16413,17.58515
437.4,26.48008414,9.61128568,10,24.26778,22.48163,25.76637,23.56082,25.9021,15.95735,25.29217,17.89431
438.6,24.73067303,9.63765409,10,23.58261,23.02689,26.32982,23.72037,25.68095,16.27559,24.50698,17.84627
439.8,22.7147744,9.664022501,10,23.0912,23.16424,27.95102,25.4896,27.0823,16.59098,25.91466,17.24676
441,20.48759632,9.690390912,10,23.10672,23.53922,29.02559,27.47646,25.75626,16.9925,26.44622,19.39326
442.2,18.11013307,9.716759322,10,23.10265,23.60077,27.24908,30.5751,25.44194,17.16242,27.59742,20.89752
443.4,15.64749466,9.743127733,10,24.17404,24.26785,29.73364,30.69628,24.74702,17.26083,27.95285,21.42261
444.6,13.16712373,9.769496144,10,24.69527,24.64796,27.83032,28.25972,25.6971,17.265,27.63373,21.57275
445.8,10.73694858,9.795864554,10,24.59414,24.44177,27.23493,30.42012,26.13743,17.03836,27.5338,19.06136
447,8.423522807,9.822232965,10,23.00715,23.92734,26.75904,28.61439,25.77885,16.44983,26.94025,19.74003
448.2,6.290202676,9.848601376,10,20.84305,21.97351,28.24519,28.06962,23.57901,15.58477,25.8147,18.89478
449.4,4.395412019,9.874969786,10,19.31925,20.39219,26.07505,28.85618,24.51478,14.18101,24.67134,17.81794
450.6,2.791042218,9.901338197,10,17.71698,18.44545,23.29959,29.32428,21.21578,12.33622,23.09832,15.86562
451.8,1.52103109,9.927706607,10,16.1882,18.14786,23.1443,21.79247,23.63361,11.33956,22.04687,16.30356
453,0.620159593,9.954075018,10,15.38813,17.84857,22.44982,20.14221,23.04068,10.84503,21.79599,15.71354
454.2,0.113099299,9.980443429,10,14.652,17.56008,23.88785,19.79974,19.50917,10.5446,20.06184,15.74482
455.4,0.013736735,10.00681184,10,14.31601,17.23547,22.4905,22.18372,19.23266,10.34346,20.02107,16.10508
456.6,0.324793077,10.03318025,10,13.86971,17.20097,21.61267,23.64682,19.55387,10.1528,19.76485,13.95228
457.8,1.037749631,10.05954866,10,13.31383,16.9601,20.28228,23.27677,19.19964,10.07411,19.65319,15.46433
459,2.133081126,10.08591707,10,13.31855,17.02466,20.15105,23.23809,19.01602,9.953206,19.19875,15.21651
460.2,3.58079044,10.11228548,10,13.01985,16.96109,20.83349,24.7716,19.86109,9.995473,19.37958,15.41456
461.4,5.341230114,10.13865389,10,14.93572,18.6153,23.46092,27.44509,21.20015,12.50143,21.54033,20.31543
462.6,7.366188148,10.1650223,10,16.96396,20.72079,26.39342,28.82813,24.45066,15.04926,24.27546,20.09414
463.8,9.600208352,10.19139071,10,18.83071,22.11944,26.37508,29.55523,23.44146,16.38412,25.70799,22.8927
465,11.98210909,10.21775912,10,19.67877,23.32097,29.10683,29.87377,23.23446,17.06869,25.62296,23.79172
466.2,14.44665881,10.24412754,10,19.96775,23.58619,29.01786,29.43036,22.67721,17.25046,24.33239,22.80131
467.4,16.92636252,10.27049595,10,20.01161,24.5299,28.50988,31.41443,23.17145,17.47999,25.37986,23.47382
468.6,19.35331022,10.29686436,10,24.07764,23.6248,28.74381,31.37877,23.83758,17.6432,27.69106,26.81262
469.8,21.66103668,10.32323277,10,23.43374,23.4494,28.78187,31.6268,24.46433,17.84404,26.9083,26.17933
471,23.78634172,10.34960118,10,24.47227,23.26921,28.49689,32.12566,23.60817,18.18615,26.3852,22.83774
472.2,25.67102101,10.37596959,10,25.07427,24.64372,28.62905,32.083,23.77285,18.36388,24.40249,30.22635
473.4,27.26346009,10.402338,10,24.89142,24.75728,28.68175,32.64092,25.90835,18.36142,26.56122,23.13695
474.6,28.52004788,10.42870641,10,25.78329,26.01152,27.59039,33.74214,26.52422,18.46827,26.47157,30.76721
475.8,29.40637104,10.45507482,10,26.33716,25.4105,26.65359,32.07228,24.52173,18.72988,26.40971,23.85104
477,29.89815642,10.48144323,10,26.88494,24.4739,28.19585,28.29712,27.62733,18.82063,25.48063,22.06585
478.2,29.98193581,10.50781164,10,27.15684,24.58263,28.21461,27.30222,25.67506,18.29271,25.14086,21.01234
479.4,29.65541481,10.53418005,11,23.27227,23.78001,29.26707,24.59387,27.68115,17.11328,24.00948,19.91234
480.6,28.92753564,10.56054846,11,23.07558,22.14285,26.96064,22.67253,27.94492,16.08741,23.45773,18.77537
481.8,27.81823223,10.58691687,11,22.35061,21.50852,27.27087,22.28643,27.84885,15.93802,24.07758,17.88488
483,26.35788435,10.61328528,11,22.54859,21.96008,26.40858,22.73038,29.03558,16.16841,23.85129,17.62669
484.2,24.58648558,10.63965369,11,24.96687,21.68246,26.42448,23.49259,31.31459,16.59993,24.46403,18.8497
485.4,22.55254806,10.66602211,11,24.98794,21.66334,26.50078,24.60392,28.153,16.90938,26.59207,17.90164
486.6,20.31177388,10.69239052,11,26.57758,21.50534,29.01239,24.70512,26.04742,17.19623,28.02884,19.33251
487.8,17.92552966,10.71875893,11,26.04782,23.21095,26.34544,25.64937,26.32309,17.36399,27.64535,22.43239
489,15.45916589,10.74512734,11,26.06697,23.98429,29.31541,29.24082,26.0737,17.55587,28.73857,22.37013
490.2,12.98022724,10.77149575,11,21.86573,23.70874,27.03045,29.92926,25.42633,17.57913,28.75542,23.05673
491.4,10.55660278,10.79786416,11,21.61092,24.11634,27.04392,29.42954,24.82809,17.25722,27.78515,23.11314
492.6,8.254666704,10.82423257,11,20.71864,24.09184,27.20675,28.15705,24.38842,16.77955,27.89431,21.13567
493.8,6.137460624,10.85060098,11,20.13657,22.71022,29.01929,28.06533,22.9265,15.70074,27.32154,19.40319
495,4.262967064,10.87696939,11,18.40208,21.85541,26.46419,27.55156,21.75443,14.1878,26.07303,17.93948
496.2,2.682521542,10.9033378,11,16.30262,20.86778,23.64223,27.33536,18.25135,12.43709,22.54642,15.36226
497.4,1.439406678,10.92970621,11,14.61853,19.29683,22.14624,24.75317,16.5095,11.36925,21.86324,15.75679
498.6,0.567666838,10.95607462,11,13.88831,18.33409,22.22583,23.20185,16.70958,11.00619,21.438,15.62232
499.8,0.091175786,10.98244303,11,13.52902,18.23202,24.12895,21.15242,17.78523,10.70947,20.16721,15.58987
501,0.022982868,11.00881144,11,12.90103,18.09047,25.46645,22.19853,18.24062,10.52289,20.70152,17.99379
502.2,0.364955639,11.03517985,11,13.20692,17.78712,27.7094,23.71017,18.06418,10.34987,19.90876,17.22878
503.4,1.107728717,11.06154827,11,13.15267,17.19805,24.20656,23.30623,18.41881,10.2258,20.50692,16.56272
504.6,2.230960264,11.08791668,11,12.9855,17.11741,23.68981,22.53126,19.55519,10.12155,20.15589,15.33902
505.8,3.703889079,11.11428509,11,12.82261,16.81461,23.85968,22.62594,19.02457,10.31433,20.09744,14.88023
507,5.486177033,11.1406535,11,14.76901,19.64006,25.58176,26.35451,20.27926,12.89354,22.62382,18.31876
508.2,7.529013781,11.16702191,11,17.08042,22.14971,27.53159,29.93384,23.3173,15.36881,24.76876,21.74051
509.4,9.7764535,11.19339032,11,18.57564,23.98514,28.80536,31.72328,23.99994,16.69963,26.78685,22.96642
510.6,12.16694704,11.21975873,11,19.31435,25.45558,26.94964,31.77681,24.76571,17.15414,27.06307,26.11818
511.8,14.63502754,11.24612714,11,19.80399,25.24306,27.85137,31.14722,27.29194,17.59198,26.92189,23.80485
513,17.11310329,11.27249555,11,20.06634,24.1739,28.26797,29.60507,26.13719,17.59143,26.5546,24.08214
514.2,19.53330888,11.29886396,11,20.26058,23.8602,26.11833,28.79539,26.84391,17.90901,25.9196,23.09223
515.4,21.82936373,11.32523237,11,20.51144,24.75351,27.90948,29.36572,23.33775,18.19923,27.34373,26.70926
516.6,23.9383873,11.35160078,11,21.36959,24.05472,28.67785,30.8559,23.5096,18.42856,27.10883,20.88015
517.8,25.80262115,11.37796919,11,23.7911,23.58476,30.32785,26.21205,23.8125,18.58906,26.99253,23.92027
519,27.37101074,11.4043376,11,24.44243,25.09989,28.70715,27.93204,27.26897,18.61371,25.66125,27.51162
520.2,28.60060362,11.43070601,11,24.38944,24.84761,28.60792,29.41319,27.78096,18.9142,25.84419,28.16125
521.4,29.45772574,11.45707442,11,24.60446,24.33355,29.48699,31.52422,26.15123,18.99463,26.36003,26.19036
522.6,29.91890367,11.48344284,11,29.38612,24.43254,30.25771,28.74775,25.07774,18.89727,27.22058,24.45276
523.8,29.97150742,11.50981125,12,29.70882,24.78836,29.57472,25.878,30.04291,18.34158,26.56671,24.13766
525,29.61409637,11.53617966,12,27.61043,24.20323,28.47959,25.30322,29.02264,17.15167,25.13079,21.0059
526.2,28.85645871,11.56254807,12,24.17244,22.22636,27.68829,23.50893,29.0374,16.19637,24.71411,19.81282
